tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R32,2018,41.0,167.0,25.0,107.0,39.0,10.0,14.0,14.0,5.555555555555555,3.968253968253968,66.26984126984127,64.07185628742515,48.23529411764706,56.00000000000001,56.00000000000001,100.0,58.730158730158735,252.0,5.0,9.0
us open,R32,2019,55.0,197.0,14.0,149.0,48.0,10.0,9.0,41.0,13.531353135313532,3.3003300330033,65.01650165016501,75.63451776649747,51.886792452830186,64.28571428571429,64.28571428571429,100.0,67.32673267326733,303.0,25.0,16.0
us open,R32,2020,45.0,148.0,17.0,105.0,39.0,13.0,8.0,18.0,7.59493670886076,5.485232067510549,62.447257383966246,70.94594594594594,50.56179775280899,47.05882352941176,47.05882352941176,100.0,63.29113924050633,237.0,14.0,4.0
us open,R32,2021,27.0,118.0,11.0,85.0,29.0,5.0,6.0,27.0,16.16766467065868,2.9940119760479043,70.65868263473054,72.03389830508475,55.10204081632652,54.54545454545454,54.54545454545454,100.0,67.06586826347305,167.0,16.0,11.0
us open,R32,2023,59.0,163.0,21.0,107.0,40.0,8.0,12.0,22.0,8.59375,3.125,63.671875,65.6441717791411,63.44086021505376,57.14285714285714,57.14285714285714,100.0,64.84375,256.0,15.0,7.0
us open,R32,2024,43.0,153.0,27.0,110.0,40.0,8.0,15.0,20.0,7.751937984496124,3.10077519379845,59.30232558139535,71.89542483660131,40.95238095238095,55.55555555555556,55.55555555555556,100.0,59.30232558139535,258.0,12.0,8.0
us open,R64,2016,53.0,166.0,28.0,115.0,40.0,15.0,19.0,7.0,2.5735294117647056,5.514705882352941,61.029411764705884,69.27710843373494,50.0,67.85714285714286,67.85714285714286,100.0,61.76470588235294,272.0,1.0,6.0
us open,R64,2017,54.0,202.0,18.0,154.0,45.0,10.0,16.0,27.0,9.03010033444816,3.3444816053511706,67.55852842809364,76.23762376237624,55.670103092783506,88.88888888888889,88.88888888888889,100.0,69.56521739130434,299.0,5.0,22.0
us open,R64,2018,34.0,88.0,7.0,67.0,28.0,5.0,1.0,15.0,9.868421052631579,3.289473684210526,57.89473684210527,76.13636363636364,53.125,14.285714285714285,14.285714285714285,100.0,66.44736842105263,152.0,10.0,5.0
us open,R64,2019,46.0,185.0,23.0,135.0,43.0,13.0,16.0,28.0,10.0,4.642857142857143,66.07142857142857,72.97297297297297,48.421052631578945,69.56521739130434,69.56521739130434,100.0,64.64285714285715,280.0,22.0,6.0
us open,R64,2020,45.0,177.0,15.0,133.0,41.0,14.0,10.0,29.0,10.902255639097744,5.263157894736842,66.54135338345864,75.14124293785311,50.56179775280899,66.66666666666666,66.66666666666666,100.0,66.9172932330827,266.0,24.0,5.0
us open,R64,2021,13.0,86.0,15.0,62.0,22.0,5.0,8.0,14.0,11.965811965811966,4.273504273504273,73.50427350427351,72.09302325581395,41.935483870967744,53.333333333333336,53.333333333333336,100.0,64.1025641025641,117.0,11.0,3.0
us open,R64,2023,43.0,178.0,34.0,115.0,41.0,14.0,23.0,12.0,4.49438202247191,5.2434456928838955,66.66666666666666,64.60674157303372,48.31460674157304,67.64705882352942,67.64705882352942,100.0,59.176029962546814,267.0,7.0,5.0
