tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R128,2018,24.0,82.0,22.0,59.0,20.0,9.0,16.0,7.0,5.0359712230215825,6.474820143884892,58.992805755395686,71.95121951219512,42.10526315789473,72.72727272727273,72.72727272727273,100.0,59.71223021582733,139.0,6.0,1.0
us open,R128,2019,19.0,59.0,13.0,41.0,18.0,3.0,7.0,4.0,3.8461538461538463,2.8846153846153846,56.730769230769226,69.49152542372882,42.22222222222222,53.84615384615385,53.84615384615385,100.0,57.692307692307686,104.0,4.0,0.0
us open,R128,2020,13.0,56.0,10.0,38.0,14.0,6.0,5.0,4.0,4.705882352941177,7.0588235294117645,65.88235294117646,67.85714285714286,44.827586206896555,50.0,50.0,100.0,60.0,85.0,4.0,0.0
us open,R128,2021,29.0,137.0,18.0,89.0,29.0,3.0,11.0,7.0,3.6269430051813467,1.5544041450777202,70.98445595854922,64.96350364963503,51.78571428571429,61.111111111111114,61.111111111111114,100.0,61.13989637305699,193.0,1.0,6.0
us open,R128,2022,28.0,96.0,12.0,63.0,22.0,7.0,7.0,5.0,3.205128205128205,4.487179487179487,61.53846153846154,65.625,46.666666666666664,58.333333333333336,58.333333333333336,100.0,58.333333333333336,156.0,4.0,1.0
us open,R128,2023,18.0,97.0,16.0,66.0,18.0,2.0,13.0,9.0,6.7164179104477615,1.4925373134328357,72.38805970149254,68.04123711340206,48.64864864864865,81.25,81.25,100.0,62.68656716417911,134.0,5.0,4.0
us open,R128,2024,18.0,68.0,12.0,46.0,17.0,14.0,6.0,1.0,0.9090909090909091,12.727272727272727,61.81818181818181,67.64705882352942,42.857142857142854,50.0,50.0,100.0,58.18181818181818,110.0,1.0,0.0
us open,R16,2015,31.0,91.0,16.0,65.0,21.0,4.0,12.0,25.0,17.123287671232877,2.73972602739726,62.328767123287676,71.42857142857143,56.36363636363636,75.0,75.0,100.0,65.75342465753424,146.0,13.0,12.0
us open,R16,2016,24.0,73.0,10.0,53.0,19.0,5.0,6.0,5.0,4.098360655737705,4.098360655737705,59.83606557377049,72.6027397260274,48.97959183673469,60.0,60.0,100.0,63.114754098360656,122.0,1.0,4.0
us open,R16,2017,33.0,117.0,22.0,77.0,0.0,6.0,13.0,5.0,2.564102564102564,3.076923076923077,60.0,65.8119658119658,42.30769230769231,59.09090909090909,59.09090909090909,,56.41025641025641,195.0,4.0,1.0
us open,R16,2018,17.0,75.0,13.0,44.0,16.0,1.0,7.0,6.0,5.555555555555555,0.9259259259259258,69.44444444444444,58.666666666666664,51.515151515151516,53.84615384615385,53.84615384615385,100.0,56.481481481481474,108.0,6.0,0.0
us open,R16,2019,18.0,86.0,5.0,71.0,22.0,3.0,3.0,8.0,6.4,2.4,68.8,82.55813953488372,46.15384615384615,60.0,60.0,100.0,71.2,125.0,1.0,7.0
us open,R16,2023,16.0,63.0,10.0,42.0,16.0,3.0,4.0,4.0,3.9215686274509802,2.941176470588235,61.76470588235294,66.66666666666666,41.02564102564102,40.0,40.0,100.0,56.86274509803921,102.0,3.0,1.0
us open,R32,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
us open,R32,2016,40.0,121.0,12.0,89.0,34.0,8.0,4.0,11.0,5.339805825242718,3.8834951456310676,58.7378640776699,73.55371900826447,47.05882352941176,33.33333333333333,33.33333333333333,100.0,62.62135922330098,206.0,6.0,5.0
us open,R32,2017,25.0,127.0,22.0,76.0,0.0,11.0,13.0,7.0,3.804347826086957,5.978260869565218,69.02173913043478,59.84251968503938,43.859649122807014,59.09090909090909,59.09090909090909,,54.891304347826086,184.0,7.0,0.0
us open,R32,2018,32.0,89.0,17.0,56.0,25.0,5.0,8.0,9.0,5.88235294117647,3.2679738562091507,58.16993464052288,62.92134831460674,50.0,47.05882352941176,47.05882352941176,100.0,57.51633986928104,153.0,6.0,3.0
us open,R32,2019,22.0,88.0,11.0,67.0,21.0,9.0,9.0,12.0,9.30232558139535,6.976744186046512,68.21705426356588,76.13636363636364,53.65853658536586,81.81818181818183,81.81818181818183,100.0,68.9922480620155,129.0,10.0,2.0
us open,R32,2020,25.0,83.0,6.0,62.0,18.0,5.0,6.0,2.0,1.6129032258064515,4.032258064516129,66.93548387096774,74.69879518072288,60.97560975609756,100.0,100.0,100.0,70.16129032258065,124.0,0.0,2.0
us open,R32,2022,18.0,71.0,12.0,42.0,17.0,4.0,5.0,4.0,3.571428571428571,3.571428571428571,63.39285714285714,59.154929577464785,43.90243902439025,41.66666666666667,41.66666666666667,100.0,53.57142857142857,112.0,2.0,2.0
us open,R32,2023,28.0,115.0,16.0,84.0,28.0,7.0,11.0,10.0,5.617977528089887,3.932584269662921,64.60674157303372,73.04347826086956,44.44444444444444,68.75,68.75,100.0,62.92134831460674,178.0,4.0,6.0
us open,R32,2024,38.0,150.0,26.0,102.0,34.0,18.0,18.0,11.0,4.700854700854701,7.6923076923076925,64.1025641025641,68.0,45.23809523809524,69.23076923076923,69.23076923076923,100.0,59.82905982905983,234.0,4.0,7.0
us open,R64,2011,43.0,115.0,24.0,72.0,0.0,17.0,13.0,7.0,3.3980582524271843,8.25242718446602,55.8252427184466,62.60869565217392,47.25274725274725,54.166666666666664,54.166666666666664,,55.8252427184466,206.0,2.0,5.0
